Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
Wilson Bank Holding Company,Director,William P. Jordan,,Wright Family Real Estate,2020,Businessman- Real Estate Investor and farming operation partner,
Wilson Bank Holding Company,Chairman and Director,James Anthony Patton,,C&T Farms,2020,Owner,
Wilson Bank Holding Company,Director,Herbert Elmer Richerson,,Industrial Development Board of Wilson County,2020,Retired President,
Wilson Bank Holding Company,Director,Michael G. Maynard,Owner & Chief Manager,"Four Star Paving,LLC",2020,,
Wilson Bank Holding Company,Director,Clinton M. Swain,Co-Owner,"Fakes & Hooker,Inc.",2020,,
Wilson Bank Holding Company,Director,Deborah Varallo,Owner,Varallo Public Relations,2020,,
Wilson Bank Holding Company,President & CEO,JOHN CARLOS MCDEARMAN III,,,2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,JACK W. BELL,President/Owner,"Jack Bell Builders,Inc.",2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,JACK W. BELL,Vice President,E B Builders Inc.,2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,JACK W. BELL,Chief Manager,Horn Springs Development,2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,J. RANDALL CLEMONS,,"Wilson County Promotions,Inc.",2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,J. RANDALL CLEMONS,,"Granville Museum,Inc.",2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,JAMES F. COMER,Owner/ President,"Comerica Enterprises,Inc.",2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,JAMES F. COMER,President and Co-owner,Classic Coaches Inc.,2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,JAMES F. COMER,Co-owner,B and C Investors,2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,JAMES F. COMER,Owner,Comerica Homes,2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,JAMES F. COMER,Director,Community Bank of Smith Co,2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,WILLIAM P. JORDAN,,,2022,Real Estate Investor and farming operation partner,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,JAMES ANTHONY PΑΤΤΟΝ,Owner,C&T Farms,2022,,
Wilson Bank Holding Company,Chairman and Director of the Company,HERBERT ELMER RICHERSON,Treasurer,Industrial Development Board of Wilson County,2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,MICHAEL G. MAYNARD,Chief Manager,"Four Star Paving,LLC",2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,CLINTON M. SWAIN,Co-Owner,"Fakes & Hooker,Inc.",2022,,
Wilson Bank Holding Company,Director of Wilson Bank & Trust,DEBORAH VARALLO,President,Varallo Public Relations,2022,,
Wilson Bank Holding Company,Chief Executive Officer and Chairman of Board of Wilson Bank & Trust,JOHN CARLOS MCDEARMAN III,Director/Treasurer,Kids Battle Diabetes,2023,,159636
Wilson Bank Holding Company,Chief Executive Officer and Chairman of Board of Wilson Bank & Trust,JOHN CARLOS MCDEARMAN III,Director,Fellowship of Christian Athletes,2023,,159636
Wilson Bank Holding Company,Chief Executive Officer and Chairman of Board of Wilson Bank & Trust,JOHN CARLOS MCDEARMAN III,Board of Trust,Cumberland University,2023,,159636
Wilson Bank Holding Company,Director,JACK W. BELL,President/Owner,"Jack Bell Builders,Inc.",2023,,159636
Wilson Bank Holding Company,Director,JACK W. BELL,Vice President,E B Builders Inc.,2023,,159636
Wilson Bank Holding Company,Director,JACK W. BELL,Chief Manager,Horn Springs Development,2023,,159636
Wilson Bank Holding Company,Director,JACK W. BELL,Manager,CHN LLC,2023,,159636
Wilson Bank Holding Company,Director,J. RANDALL CLEMONS,President,"Wilson County Promotions,Inc.",2023,,159636
Wilson Bank Holding Company,Director,J. RANDALL CLEMONS,President,"Granville Museum,Inc.",2023,,159636
Wilson Bank Holding Company,Director,JAMES F. COMER,President,"Comerica Enterprises,Inc.",2023,,159636
Wilson Bank Holding Company,Director,JAMES F. COMER,Co-owner,Classic Coaches Inc.,2023,,159636
Wilson Bank Holding Company,Director,WILLIAM P. JORDAN,Partner,Jordan Dairy Farm Partnership,2023,Businessman- Real Estate Investor and farming operation partner,159636
Wilson Bank Holding Company,Director,WILLIAM P. JORDAN,Director,United Communications,2023,Businessman- Real Estate Investor and farming operation partner,159636
Wilson Bank Holding Company,Director,WILLIAM P. JORDAN,Director,Middle Tennessee Electric Membership Corp,2023,Businessman- Real Estate Investor and farming operation partner,159636
Wilson Bank Holding Company,Director,JAMES ANTHONY PATTON,Owner,C&T Farms,2023,,159636
Wilson Bank Holding Company,Chairman and Director,HERBERT ELMER RICHERSON,Treasurer,Industrial Development Board of Wilson County,2023,,159636
Wilson Bank Holding Company,Director,MICHAEL G. MAYNARD,,,2023,Retired Chief Manager,159636
Wilson Bank Holding Company,Director,CLINTON M. SWAIN,Co-Owner,"Fakes & Hooker,Inc.",2023,,159636
Wilson Bank Holding Company,Director,DEBORAH VARALLO,President,Varallo Public Relations,2023,,159636
"Woodbury Bancshares,Inc.","President,Director",William M. Barnes,,,2014,,
"Woodbury Bancshares,Inc.",Director,Mike McDaniel,Self-Employed,,2014,Forester Real Estate Agent,
"Woodbury Bancshares,Inc.","Director,Loan Officer",Hynes Barnes,Partner,Carroll Farms,2014,Farmer,
"Woodbury Bancshares,Inc.",Director,Michael Akins,Self-Employed,,2014,Pharmacist,
"Wrightsville Bancshares,Inc.",Director Chairman of the Board,R. Herschel Lovett,Chairman of the Board President,Lovett Ins. Agency,2018,Insurance Agent,
"Wrightsville Bancshares,Inc.",Director President/CEO,Richard V. Everly,,,2018,Bank President,
"Wrightsville Bancshares,Inc.",Director,Jeffrey D. Powell,Owner,Jeff Powell Trucking,2018,Jeff Powell Trucking Parker Fish Co.,
"Wrightsville Bancshares,Inc.",Director,Jeffrey D. Powell,Owner,Parker Fish Co.,2018,Jeff Powell Trucking Parker Fish Co.,
"Wrightsville Bancshares,Inc.",Director,Lynn L. Shields,,,2018,,
"Wrightsville Bancshares,Inc.",Director,James F. Hobby,Owner,Smalley's Animal Hospital,2018,Veterinarian,
"Wrightsville Bancshares,Inc.",Director,Stuart Stanley,,,2018,Farmer,
"Wrightsville Bancshares,Inc.",Director/Chairman,Jeffrey D. Powell,Director/Chairman,Bank of Wrightsville,2019,Jeff Powell Trucking,
"Wrightsville Bancshares,Inc.",Director/Chairman,Jeffrey D. Powell,Owner,Parker Fish Co.,2019,Jeff Powell Trucking,
"Wrightsville Bancshares,Inc.",President/CEO,Richard V. Everly,President/CEO,Bank of Wrightsville,2019,Bank President,
"Wrightsville Bancshares,Inc.",Director,Lynn L. Shields,Director,Bank of Wrightsville,2019,,
"Wrightsville Bancshares,Inc.",Director,James F. Hobby,Director,Bank of Wrightsville,2019,Veterinarian,
"Wrightsville Bancshares,Inc.",Director,James F. Hobby,Owner,Smalley's Animal Hospital,2019,Veterinarian,
"Wrightsville Bancshares,Inc.",Director,Stuart Stanley,Director,Bank of Wrightsville,2019,Farmer,
"Wrightsville Bancshares,Inc.",Director,Joseph C. Sumner,Director,Bank of Wrightsville,2019,Pharmacist,
"Wrightsville Bancshares,Inc.",Director/Chairman,Jeffrey D. Powell,Owner,Jeff Powell Trucking,2020,Jeff Powell Trucking Parker Fish Co.,
"Wrightsville Bancshares,Inc.",Director/Chairman,Jeffrey D. Powell,Owner,Parker Fish Co.,2020,Jeff Powell Trucking Parker Fish Co.,
"Wrightsville Bancshares,Inc.",President/CEO Director,Richard V. Everly,,,2020,Bank President,
"Wrightsville Bancshares,Inc.",Director,Lynn L. Shields,,,2020,,
"Wrightsville Bancshares,Inc.",Director,James F. Hobby,Owner,Smalley's Animal Hospital,2020,Veterinarian,
"Wrightsville Bancshares,Inc.",Director,Stuart Stanley,,,2020,Farmer,
"Wrightsville Bancshares,Inc.",Director,Joseph C. Sumner,,,2020,Pharmacist,
"Wrightsville Bancshares,Inc.",Director/Chairman,Jeffrey D. Powell,Director/Chairman,Jeff Powell Trucking,2021,Jeff Powell Trucking,
"Wrightsville Bancshares,Inc.",Director/Chairman,Jeffrey D. Powell,Director/Chairman,Parker Fish Co.,2021,Jeff Powell Trucking,
"Wrightsville Bancshares,Inc.",Director President/CEO,Richard V. Everly,,,2021,Bank President,
"Wrightsville Bancshares,Inc.",Director,Lynn L. Shields,,,2021,,
"Wrightsville Bancshares,Inc.",Director,James F. Hobby,Owner,Smalley's Animal Hospital,2021,Veterinarian,
"Wrightsville Bancshares,Inc.",Director,Stuart Stanley,,,2021,Farmer,
"Wrightsville Bancshares,Inc.",Director,Joseph C. Sumner,,,2021,Pharmacist,
"Wrightsville Bancshares,Inc.",Director Vice President,Robert Harper,,,2021,Bank Vice President,
"Wrightsville Bancshares,Inc.",Director/Chairman,Jeffrey D. Powell,Owner,Jeff Powell Trucking,2022,Jeff Powell Trucking Parker Fish Co.,
"Wrightsville Bancshares,Inc.",Director/Chairman,Jeffrey D. Powell,Owner,Parker Fish Co.,2022,Jeff Powell Trucking Parker Fish Co.,
"Wrightsville Bancshares,Inc.",Director President/CEO,Richard V. Everly,,,2022,Bank President,
"Wrightsville Bancshares,Inc.",Director,Lynn L. Shields,,,2022,,
"Wrightsville Bancshares,Inc.",Director,Robert M. Harper,Owner,"JRJ Harper Farms,LLC",2022,Bank Vice President,
"Wrightsville Bancshares,Inc.",Vice President/Director,Robert M. Harper,Owner,"JRJ Harper Farms,LLC",2022,Bank Vice President,
"Wrightsville Bancshares,Inc.",Director,James F. Hobby,Owner,Smalley's Animal Hospital,2022,Veterinarian,
"Wrightsville Bancshares,Inc.",Director,Stuart Stanley,,,2022,Farmer,
"Wrightsville Bancshares,Inc.",Director,Joseph C. Sumner,,,2022,Pharmacist,
"Wrightsville Bancshares,Inc.",,"T.L. Lovett,Jr.",,,2022,,
BANK OF YAZOO CITY,Director,Allen C. Bridgforth,Attorney,Bridgfortli Management LLC,2015,Attorney,
BANK OF YAZOO CITY,Director,Michael J. Curran,Planter,,2015,Planter,
BANK OF YAZOO CITY,Director,John Sharp Howie,Planter,,2015,Planter,
BANK OF YAZOO CITY,Director,"Hugh M. Love,Jr",Secretary/Treasurer,Rokeby Plantation Inc.,2015,Attorney,
BANK OF YAZOO CITY,Director,Thomas W. Mullen,Director,,2015,Retired,
BANK OF YAZOO CITY,Director,"S G. Norquist,Jr.",Director,,2015,Retired,
BANK OF YAZOO CITY,"President,CEO & Director",Van K. Ray,Secretary and Treasurer,Bophumpa Creek Land Co.,2015,,
BANK OF YAZOO CITY,Shareholder,Joel C. Ross,Owner,Bass Plus,2015,,
BANK OF YAZOO CITY,Chairman & Director,Philip C. Williams,Managing Member,"Sharp Place,LLC",2015,,
BANK OF YAZOO CITY,Chairman & Director,Philip C. Williams,Managing Member,"Rucker Place,LLC",2015,,
BANK OF YAZOO CITY,Chairman & Director,Philip C. Williams,Managing Member,"Fairfield Plantation,LLC",2015,,
BANK OF YAZOO CITY,Secretary,Livvi Ziegler,,,2015,,
Bank of Yazoo City,"Director,Director-Bank of Yazoo City","Allen C. Bridgforth,I",Manager,Bridgforth Management LLC,2016,Attorney,
Bank of Yazoo City,"Director,Director-Bank of Yazoo City","Allen C. Bridgforth,I",Manager,Mitchell Place LP,2016,Attorney,
Bank of Yazoo City,"Director,Director-Bank of Yazoo City","Allen C. Bridgforth,I",Manager,May St Properties,2016,Attorney,
Bank of Yazoo City,"Director,Director-Bank of Yazoo City",Michael J. Curran,,,2016,Planter,
Bank of Yazoo City,"Director,Director-Bank of Yazoo City",John Sharp Howie,,,2016,Planter,
Bank of Yazoo City,"Director,Director-Bank of Yazoo City","Hugh M. Love,Jr.",,,2016,Attorney,
Bank of Yazoo City,"Director,Director-Bank of Yazoo City",Thomas W. Mullen,,,2016,Retired,
Bank of Yazoo City,"Director,Director-Bank of Yazoo City","S. G. Norquist,Jr.",,,2016,Retired,
Bank of Yazoo City,"President,CEO & Director",President,"CEO & Director,Van K. Ray",,,2016,
Bank of Yazoo City,"Chairman & Director,Chairman","Trust Officer & Director,Philip C. Williams",Managing Member,"Sharp Place,LLC",2016,,
Bank of Yazoo City,"Chairman & Director,Chairman","Trust Officer & Director,Philip C. Williams",Managing Member,"Rucker Place,LLC",2016,,
Bank of Yazoo City,"Chairman & Director,Chairman","Trust Officer & Director,Philip C. Williams",Managing Member,"Fairfield Plantation,LLC",2016,,
Bank of Yazoo City,"Secretary,EVP","Compliance and BSA Officer Bank of Yazoo City,Livvi Ziegler",,,2016,Secretary,
BANK OF YAZOO CITY,Director,"Allen C. Bridgforth,II",Manager,Bridgforth Management LLC,2017,Attorney,118736
BANK OF YAZOO CITY,Director,"Allen C. Bridgforth,II",Manager,Mitchell Place LP,2017,Attorney,118736
BANK OF YAZOO CITY,Director,"Allen C. Bridgforth,II",Manager,May St Properties,2017,Attorney,118736
BANK OF YAZOO CITY,Director,Michael J. Curran,,,2017,Planter,118736
BANK OF YAZOO CITY,Director,John Sharp Howie,,"Chesterfield Land Co.,LLC",2017,Planter,118736
BANK OF YAZOO CITY,Director,"Hugh M. Love,Jr.",,"Rokeby Plantation,Inc.",2017,Attorney,118736
BANK OF YAZOO CITY,Director,Thomas W. Mullen,,,2017,Retired,118736
BANK OF YAZOO CITY,Director,"S. G. Norquist,Jr.",,,2017,Retired,118736
BANK OF YAZOO CITY,"President,CEO & Director",Van K. Ray,,,2017,,118736
BANK OF YAZOO CITY,Director,B. R. Darrington Seward,Owner,"BRDS/SWC,LLC",2017,Planter,118736
BANK OF YAZOO CITY,Director,B. R. Darrington Seward,Partner,"Potosi Properties,LLC",2017,Planter,118736
BANK OF YAZOO CITY,Director,B. R. Darrington Seward,Partner,"Old Fields Properties,LLC",2017,Planter,118736
BANK OF YAZOO CITY,"Chairman,Trust Officer & Director","Asst BSA Officer,Philip C. Williams",Managing Member,"Sharp Place,LLC",2017,,118736
BANK OF YAZOO CITY,"Chairman,Trust Officer & Director","Asst BSA Officer,Philip C. Williams",Managing Member,"Rucker Place,LLC",2017,,118736
BANK OF YAZOO CITY,"Chairman,Trust Officer & Director","Asst BSA Officer,Philip C. Williams",Managing Member,"Fairfield Plantation,LLC",2017,,118736
BANK OF YAZOO CITY,"Secretary,EVP","BSA Officer,Livvi Ziegler",,,2017,,118736
BANK OF YAZOO CITY,Director,"Allen C. Bridgforth,II",Manager,Bridgforth Management LLC,2019,Attorney and manager of family farming and investment interests,118736
BANK OF YAZOO CITY,Director,"Allen C. Bridgforth,II",Manager,May St. Properties,2019,Attorney and manager of family farming and investment interests,118736
BANK OF YAZOO CITY,Director,Michael J. Curran,,,2019,Retired farmer,118736
BANK OF YAZOO CITY,Director,John Sharp Howie,,,2019,Retired farmer,118736
BANK OF YAZOO CITY,Director,"Hugh M. Love,Jr.",,"Rokeby Plantation,Inc.",2019,Retired attorney,118736
BANK OF YAZOO CITY,Director,Thomas W. Mullen,,,2019,Former OCC bank examiner and retired bank executive,118736
BANK OF YAZOO CITY,Director,"S. G. Norquist,Jr.",,,2019,Former FDIC bank examiner and retired bank President and CEO,118736
BANK OF YAZOO CITY,"President,CEO & Director",Van K. Ray,,,2019,,118736
BANK OF YAZOO CITY,Director,B. R. Darrington Seward,Owner,"BRDS/SWC,LLC",2019,Farmer,118736
BANK OF YAZOO CITY,Director,B. R. Darrington Seward,Partner,"Potosi Properties,LLC",2019,Farmer,118736
BANK OF YAZOO CITY,Director,B. R. Darrington Seward,Partner,"Old Fields Properties,LLC",2019,Farmer,118736
BANK OF YAZOO CITY,Chainnan & Director,Philip C. Willianıs,,,2019,,118736
BANK OF YAZOO CITY,Secretary,Livvi Ziegler,,,2019,,118736
Yazoo Capital Corporation,President/CEO,Van Ray,,,2022,,
Yazoo Capital Corporation,"President,CEO & Director",Benjamin W. Aldridge,,"BB Investments MS,LLC",2023,,118736
Yazoo Capital Corporation,Director,"Allen C. Bridgforth,II",,"Bridgforth Management,LLC",2023,Attorney and manager of family farming and investment interests,118736
Yazoo Capital Corporation,Director,"Allen C. Bridgforth,II",,"May St. Properties,LLC",2023,Attorney and manager of family farming and investment interests,118736
Yazoo Capital Corporation,Director,D. Fort Bridgforth,,,2023,Retired farmer,118736
Yazoo Capital Corporation,Director,John Sharp Howie,,"Chesterfield Land Company,LLC",2023,,118736
Yazoo Capital Corporation,Director,"S. G. Norquist,Jr.",,,2023,Former FDIC bank examiner and retired bank President and CEO,118736
Yazoo Capital Corporation,Director,B. R. Darrington Seward,,"BRDS/SWC,LLC",2023,Farmer,118736
Yazoo Capital Corporation,Director,B. R. Darrington Seward,,"BRDS/MWL,LLC",2023,Farmer,118736
Yazoo Capital Corporation,Director,B. R. Darrington Seward,,"Potosi Properties,LLC",2023,Farmer,118736
Yazoo Capital Corporation,Director,B. R. Darrington Seward,,"Old Fields Properties,LLC",2023,Farmer,118736
Yazoo Capital Corporation,Chairman & Director,Philip C. Williams,,,2023,,118736
Yazoo Capital Corporation,Secretary,Livvi Ziegler,,,2023,,118736
Yazoo Capital Corporation,"Director,Director-Bank of Yazoo City","Allen C. Bridgforth,I",,Bridgforth Management LLC,2014,Attorney,1083402
Yazoo Capital Corporation,"Director,Director-Bank of Yazoo City",Michael J. Curran,,,2014,Planter,1083402
Yazoo Capital Corporation,"Director,Director-Bank of Yazoo City",John Sharp Howie,President,Chesterfield Land Co. LLC,2014,Planter,1083402
Yazoo Capital Corporation,"Director,Director-Bank of Yazoo City","Hugh M. Love,Jr.",Secretary/Treasurer and Director,Rokeby Plantation Inc.,2014,Attorney,1083402
Yazoo Capital Corporation,"Director,Director-Bank of Yazoo City",Thomas W. Mullen,,,2014,Retired,1083402
Yazoo Capital Corporation,"Director,Director-Bank of Yazoo City","S. G. Norquist,Jr.",,,2014,Retired,1083402
Yazoo Capital Corporation,"President,CEO & Director","President. CEO & Director,Van K. Ray",Secretary and Treasurer,Bophumpa Creek Land Co.,2014,,1083402
Yazoo Capital Corporation,"Shareholder,President-Metro Region","Bank of Yazoo City,Joel C. Ross",Owner,Bass Plus,2014,,1083402
Yazoo Capital Corporation,"Chairman & Director,Chairman",CFO,Trust Officer,"Assistant BSA Officer & Director,Managing Member","Sharp Place,LLC.",2014,
Yazoo Capital Corporation,"Chairman & Director,Chairman",CFO,Trust Officer,"Assistant BSA Officer & Director,Managing Member","Rucher Place,LLC",2014,
Yazoo Capital Corporation,"Chairman & Director,Chairman",CFO,Trust Officer,"Assistant BSA Officer & Director,Managing Member","Fairfield Plantation,LLC",2014,
Yazoo Capital Corporation,"Chairman & Director,Chairman",CFO,Trust Officer,"Assistant BSA Officer & Director,Board Member",Yazoo Country Club,2014,
Yazoo Capital Corporation,"Secretary,Secretary",EVP,"Compliance and BSA Officer Bank of Yazoo City,Livvi Ziegler",,,2014,
"Zachary Bancshares,Inc.",Director,Russell Bankston,,,2015,Retired Judge & Attorney,
