Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
Union State Bank,President Director,Thomas Reed Alexander,Director,Union State Insurance,2015,Banker,
Union State Bank,Treasurer Director,Rex V. Alexander,President & Director,,2015,Banker,
Union State Bank,Treasurer Director,Rex V. Alexander,Director,Union State Insurance,2015,Banker,
Union State Bank,Director,Patrick S. Burnham,Patrick S. (Rick) Burnham,"Attorney at Law,LCC.",2015,Attorney,
Union State Bank,Secretary,Allison Kilgore,Vice President,,2015,Banker,
Union Banc Shares Inc.,President Director,Thomas Reed Alexander,CEO & Director,Union State Bank,2017,Banker,
Union Banc Shares Inc.,President Director,Thomas Reed Alexander,Director of,Union State Insurance,2017,Banker,
Union Banc Shares Inc.,Treasurer Director,Rex V. Alexander,President & Director,Union State Bank,2017,Banker,
Union Banc Shares Inc.,Treasurer Director,Rex V. Alexander,Director of,Union State Insurance,2017,Banker,
Union Banc Shares Inc.,Director,Patrick S. Burnham,Member,"Patrick S. (Rick) Burnham Attorney at Law,LCC",2017,Attorney,
Union Banc Shares Inc.,Director,Patrick S. Burnham,Owner,"Patrick S. (Rick) Burnham Attorney at Law,LCC",2017,Attorney,
Union Banc Shares Inc.,Secretary,Allison Kilgore,,,2017,Banker,
Union BancShares Inc.,President Director CEO & Director,Thomas Reed Alexander,,,2018,Banker,1085358
Union BancShares Inc.,Director,Thomas Reed Alexander,,Union State Insurance,2018,Banker,1085358
Union BancShares Inc.,Treasurer Director President & Director,Rex V. Alexander,,,2018,Banker,1085358
Union BancShares Inc.,Director,Rex V. Alexander,,Union State Insurance,2018,Banker,1085358
Union BancShares Inc.,Director,Patrick S. Burnham,"Attorney at Law,LCC.",,2018,Attorney,1085358
Union BancShares Inc.,Secretary Vice President,Allison Kilgore,,,2018,Banker,1085358
Union Banc Shares Inc.,President,Thomas Reed Alexander,CEO,Union State Bank,2019,Banker,
Union Banc Shares Inc.,President,Thomas Reed Alexander,Director,Union State Bank,2019,Banker,
Union Banc Shares Inc.,President,Thomas Reed Alexander,Director,Union State Insurance,2019,Banker,
Union Banc Shares Inc.,Treasurer,Rex V. Alexander,President,Union State Bank,2019,Banker,
Union Banc Shares Inc.,Treasurer,Rex V. Alexander,Director,Union State Bank,2019,Banker,
Union Banc Shares Inc.,Treasurer,Rex V. Alexander,Director,Union State Insurance,2019,Banker,
Union Banc Shares Inc.,Director,Patrick S. Burnham,Member,"Patrick S. (Rick) Burnham Attorney at Law,LCC.",2019,Attorney,
Union Banc Shares Inc.,Secretary,Allison Kilgore,Vice President,Union State Bank,2019,Banker,
Union Bank Shares Inc.,"President,Director",Thomas Reed Alexander,CEO & Director,Union State Bank,2020,Banker,467733
Union Bank Shares Inc.,"President,Director",Thomas Reed Alexander,Director,Union State Insurance,2020,Banker,467733
Union Bank Shares Inc.,"Treasurer,Director",Rex V. Alexander,President & Director,Union State Bank,2020,Banker,467733
Union Bank Shares Inc.,"Treasurer,Director",Rex V. Alexander,Director,Union State Insurance,2020,Banker,467733
Union Bank Shares Inc.,Director,Patrick S. Burnham,Member,"Patrick S. (Rick) Burnham Attorney at Law,LCC.",2020,Attorney,467733
Union Bank Shares Inc.,Director,Patrick S. Burnham,Owner,"Patrick S. (Rick) Burnham Attorney at Law,LCC.",2020,Attorney,467733
Union Bank Shares Inc.,Secretary,Allison Kilgore,Vice President,Union State Bank,2020,Banker,467733
Union BANC Shares Inc.,"President Director,CEO & Director Union State Bank","Director of Union State Insurance,Thomas Reed Alexander",,,2021,Banker,
Union BANC Shares Inc.,"Treasurer Director,President & Director Union State Bank","Director of Union State Insurance,Rex V. Alexander",,,2021,Banker,
Union BANC Shares Inc.,"Director,Director of Union State Bank",",Patrick S. Burnham","Attorney at Law,Member Owner",Patrick S. (Rick) Burnham,2021,Attorney,
Union BANC Shares Inc.,"Secretary,Vice President Union State Bank",Allison Kilgore,,,2021,Banker,
Union BancShares Inc.,President,Reed Alexander,,,2022,,
Union BancShares Inc.,VP/ Cashier,Allison Kilgore,,,2022,,467733
Union BARCShares Inc.,"President,Director",Thomas Reed Alexander,CEO & Director,Union State Bank,2023,Banker,467733
Union BARCShares Inc.,"President,Director",Thomas Reed Alexander,Director,Union State Insurance,2023,Banker,467733
Union BARCShares Inc.,"Treasurer,Director",Rex V. Alexander,President & Director,Union State Bank,2023,Banker,467733
Union BARCShares Inc.,"Treasurer,Director",Rex V. Alexander,Director,Union State Insurance,2023,Banker,467733
Union BARCShares Inc.,Director,Patrick S. Burnham,Attorney,"Patrick S. (Rick) Burnham Attorney at Law,LCC",2023,Attorney,467733
Union BARCShares Inc.,Secretary,Allison Kilgore,,,2023,Banker,467733
"UniSouth,Inc.",Director / Chairman of the Board,"Clement,Edward G",Manager,"308 East 5th Ave.,LLC",2023,Attorney,
"UniSouth,Inc.",Director / Chairman of the Board,"Clement,Edward G",Manager,"1503 Donnelly,LLC",2023,Attorney,
"UniSouth,Inc.",Director / Chairman of the Board,"Clement,Edward G",Manager,"American Title Ins. Agency,LLC",2023,Attorney,
"UniSouth,Inc.",Director / Chairman of the Board,"Clement,Edward G",Manager,"PC Equipment Leasing,LLC",2023,Attorney,
"UniSouth,Inc.",Director / Chairman of the Board,"Clement,Edward G",Manager,"Canoe Creek Self Storage,LLC",2023,Attorney,
"UniSouth,Inc.",Director / Chairman of the Board,"Clement,Edward G",Manager,"C Real Estate Properties,LLC",2023,Attorney,
"UniSouth,Inc.",Director / Chairman of the Board,"Clement,Edward G",VP,"Lowndes,Drosdick",Doster,Kantor & Reed,"Inc.,2023"
"UniSouth,Inc.",Director / Chairman of the Board,"Clement,Edward G",Owner,"Summerland Eola Land,LLLP",2023,Attorney,
"UniSouth,Inc.",Director,Paul W. Bryan II,Pres.,"Bryan Properties,Inc",2023,Realtor,
"UniSouth,Inc.",Director,Paul W. Bryan II,Part owner,"Piney Island Ferns,Inc",2023,Realtor,
"UniSouth,Inc.",Director,Paul W. Bryan II,Managing Member/Owner,"B & B Ferns,LLC",2023,Realtor,
"UniSouth,Inc.",Director,Paul W. Bryan II,Managing Member/Owner,"Tavares Regional Medical Group,LLC",2023,Realtor,
"UniSouth,Inc.",Director,Paul W. Bryan II,Managing Partner/Owner,Bryan Rentals,2023,Realtor,
"UniSouth,Inc.",Director,Sean Parks,President & Owner,"Parks Consulting Services,LLC",2023,County Commissioner,
"UniSouth,Inc.",Director President & CEO,"Nelson,Gregory L.",,,2023,,
"UniSouth,Inc.",Director,"Granger,Robert C","Jr.,Pres.","Granger-Carter Construction & Development,Inc",2023,Construction & Development,
"UniSouth,Inc.",Director,"Granger,Robert C","Jr.,Pres.",Ridge Outdoors U.S.A. Inc,2023,Construction & Development,
"UniSouth,Inc.",Director,"Granger,Robert C","Jr.,Pres.","G & C Enterprises of Lake County,Inc.",2023,Construction & Development,
"UniSouth,Inc.",Director,"Andrews,Daniel M.",Part Owner,"Andrews & Miller,P.A.",2023,Public Accountant,
"UniSouth,Inc.",Director,"Andrews,Daniel M.",Part Owner,"Kairos Ventures,LLC",2023,Public Accountant,
"UniSouth,Inc.",Director,"Andrews,Daniel M.",Part Owner,"Andrews Real Estate Ventures,LLC",2023,Public Accountant,
"UniSouth,Inc.",Director,"Andrews,Daniel M.",Part Owner,"Kairos Real Estate Ventures,LLC",2023,Public Accountant,
"UniSouth,Inc.",Director,"Andrews,Daniel M.",Partner,Crippen & Company,2023,Public Accountant,
"UniSouth,Inc.",Executive VP/CFO/Secretary,"Nelson,Connie C.",,,2023,,
"UniSouth,Inc.",Sr. Executive Vice President,"Adrid,Robert P.",,,2023,,
"UniSouth,Inc.",Senior Vice President,"Lewis,Gregory R.",,,2023,,
"UniSouth,Inc.",Senior Vice President,"Stephens,Michael",,,2023,,
"UniSouth,Inc.",Senior Vice President,"Wonus,William S.",,,2023,,
"Unisouth,Inc.",Director,"Clement,Edward G","Pres. of G. Edward Clement,P.A.","G. Edward Clement,P.A.",2014,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G","Manager of 308 East 5th Ave.,LLC","308 East 5th Ave.,LLC",2014,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G","Manager of 1503 Donnelly,LLC","1503 Donnelly,LLC",2014,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G","Manager of American Title Ins. Agency,LLC","American Title Ins. Agency,LLC",2014,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G","Manager of PC Equipment Leasing,LLC","PC Equipment Leasing,LLC",2014,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G","Manager of Canoe Creek Self Storage,LLC","Canoe Creek Self Storage,LLC",2014,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G","Manager of C Real Estate Properties,LLC","C Real Estate Properties,LLC",2014,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G","VP of Lowndes,Drosdick",Doster,Kantor & Reed,"P.A.,Lowndes",Drosdick
"Unisouth,Inc.",Director,Paul W. Bryan II,"Pres. Of Bryan Properties,Inc","Bryan Properties,Inc",2014,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan II,"Part owner of Piney Island Ferns,Inc.","Piney Island Ferns,Inc.",2014,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan II,Managing Member/Owner,"B & B Ferns,LLC",2014,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan II,Managing Member/Owner,"Tavares Regional Medical Group,LLC",2014,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan II,Managing Partner/Owner,"Bryan Rentals,A Florida General Partnership",2014,Realtor,
"Unisouth,Inc.",Director,"Hanson,Catherine C.",Pres. of Catherine Hanson Real Esate,Catherine Hanson Real Esate,2014,Realtor,
"Unisouth,Inc.",Director,"Hanson,Catherine C.","Part Owner of Hanson & Nipe,LLC","Hanson & Nipe,LLC",2014,Realtor,
"Unisouth,Inc.",Director,"Hanson,Catherine C.","Pres. Of Garden Gate Real Estate,Inc.","Garden Gate Real Estate,Inc.",2014,Realtor,
"Unisouth,Inc.",President & CEO,"Nelson,Gregory L.",,,2014,,
"Unisouth,Inc.",Director,"Husebo,Lanny D.","Pres. Of Husebo Advertising & Public Relations,Inc.","Husebo Advertising & Public Relations,Inc.",2014,Advertising & Public Relations,
"Unisouth,Inc.",Director,"Granger,Robert C","Jr.,Granger-Carter Construction & Development","Inc,Granger-Carter Construction & Development","Inc,2014",Construction & Development,
"Unisouth,Inc.",Director,"Granger,Robert C","Jr.,Pres. Of Ridge Outdoors U.S.A. Inc",Ridge Outdoors U.S.A. Inc,2014,Construction & Development,
"Unisouth,Inc.",Director,"Granger,Robert C","Jr.,Pres. Of G & C Enterprises of Lake County","Inc.,G & C Enterprises of Lake County","Inc.,2014",Construction & Development,
"Unisouth,Inc.",Director,"Andrews,Daniel M.","Andrews & Miller,P.A.","Andrews & Miller,P.A.",2014,Public Accountant,
"Unisouth,Inc.",Director,"Andrews,Daniel M.","Kairos Ventures,LLC","Kairos Ventures,LLC",2014,Public Accountant,
"Unisouth,Inc.",Director,"Andrews,Daniel M.","Andrews Real Estate Ventures,LLC","Andrews Real Estate Ventures,LLC",2014,Public Accountant,
"Unisouth,Inc.",Director,"Andrews,Daniel M.","Kairos Real Estate Ventures,LLC","Kairos Real Estate Ventures,LLC",2014,Public Accountant,
"Unisouth,Inc.",S.VP/Secretary,"Frady,Connie C.",,,2014,,
"Unisouth,Inc.",Executive Vice President,"Adrid,Robert P.",,,2014,,
"Unisouth,Inc.",Senior Vice President,"Lewis,Gregory R.",,,2014,,
"Unisouth,Inc.",Senior Vice President,"Carpenter,Kenneth W.",Treasurer,"G & C Enterprises of Lake County,Inc.",2014,,
"Unisouth,Inc.",Senior Vice President,"Carpenter,Kenneth W.",Owner of Accent on Interiors,Accent on Interiors,2014,,
"Unisouth,Inc.",Senior Vice President,"Stephens,Michael",Stephens Tree Farm,Stephens Tree Farm,2014,,
"Unisouth,Inc.",S.VP/CFO/Secretary,"Frady,Connie C.",,,2015,,
"Unisouth,Inc.",Executive Vice President,"Adrid,Robert P.",,,2015,,
"Unisouth,Inc.",Senior Vice President,"Lewis,Gregory R.",,,2015,,
"Unisouth,Inc.",Senior Vice President,"Carpenter,Kenneth W.",Treasurer,"G & C Enterprises of Lake County,Inc.",2015,,
"Unisouth,Inc.",Senior Vice President,"Stephens,Michael",,,2015,,
"Unisouth,Inc.",Director,"Hanson,Catherine C.",,Catherine Hanson Real Estate,2015,Realtor,
"Unisouth,Inc.",Director,"Hanson,Catherine C.",,"Hanson & Nipe,LLC",2015,Realtor,
"Unisouth,Inc.",Director,"Hanson,Catherine C.",,"Garden Gate Real Estate,Inc.",2015,Realtor,
"Unisouth,Inc.",Director,"Hanson,Catherine C.",,"CHRE,LLE",2015,Realtor,
"Unisouth,Inc.",Director,"Hanson,Catherine C.",,"GGRE,Inc",2015,Realtor,
"Unisouth,Inc.",President & CEO,"Nelson,Gregory L.",,,2015,,
"Unisouth,Inc.",Director,"Husebo,Lanny D.",Pres.,"Husebo Advertising & Public Relations,Inc.",2015,Advertising & Public Relations,
"Unisouth,Inc.",Director,"Granger,Robert C","Jr.,Pres.","Granger-Carter Construction & Development,Inc",2015,Construction & Development,
"Unisouth,Inc.",Director,"Granger,Robert C","Jr.,Pres.",Ridge Outdoors U.S.A. Inc,2015,Construction & Development,
"Unisouth,Inc.",Director,"Granger,Robert C","Jr.,Pres.","G & C Enterprises of Lake County,Inc.",2015,Construction & Development,
"Unisouth,Inc.",Director,"Andrews,Daniel M.",Part Owner,"Andrews & Miller,P.A.",2015,Public Accountant,
"Unisouth,Inc.",Director,"Andrews,Daniel M.",Part Owner,"Kairos Ventures,LLC",2015,Public Accountant,
"Unisouth,Inc.",Director,"Andrews,Daniel M.",Part Owner,"Andrews Real Estate Ventures,LLC",2015,Public Accountant,
"Unisouth,Inc.",Director,"Andrews,Daniel M.",Part Owner,"Kairos Real Estate Ventures,LLC",2015,Public Accountant,
"Unisouth,Inc.",Director,"Andrews,Daniel M.",Partner,Crippen & Company,2015,Public Accountant,
"Unisouth,Inc.",Director,"Clement,Edward G",Manager,"308 East 5th Ave.,LLC",2015,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G",Manager,"1503 Donnelly,LLC",2015,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G",Manager,"American Title Ins. Agency,LLC",2015,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G",Manager,"PC Equipment Leasing,LLC",2015,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G",Manager,"Canoe Creek Self Storage,LLC",2015,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G",Manager,"C Real Estate Properties,LLC",2015,Attorney,
"Unisouth,Inc.",Director,"Clement,Edward G",VP,"Lowndes,Drosdick",Doster,Kantor & Reed,"Inc.,2015"
"Unisouth,Inc.",Director,"Clement,Edward G",Owner,"Summerland Eole Land,LLLP",2015,Attorney,
"Unisouth,Inc.",Director,Paul W. Bryan Il,Pres.,"Bryan Properties,Inc",2015,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan Il,Part owner,"Piney Island Ferns,Inc.",2015,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan Il,,"B & B Ferms,LLC",2015,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan Il,Managing Member/Owner,"Tavares Regional Medical Group,LLC",2015,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan Il,Managing Partner/Owner,Bryan Rentals,2015,Realtor,
"Unisouth,Inc.",Director,"Clement,Edward G",Attorney,"308 East 5th Ave.,LLC",2016,Attorney,1141601
"Unisouth,Inc.",Director,"Clement,Edward G",Attorney,"1503 Donnelly,LLC",2016,Attorney,1141601
"Unisouth,Inc.",Director,"Clement,Edward G",Attorney,"American Title Ins. Agency,LLC",2016,Attorney,1141601
"Unisouth,Inc.",Director,"Clement,Edward G",Attorney,"PC Equipment Leasing,LLC",2016,Attorney,1141601
"Unisouth,Inc.",Director,"Clement,Edward G",Attorney,"Canoe Creek Self Storage,LLC",2016,Attorney,1141601
"Unisouth,Inc.",Director,"Clement,Edward G",Attorney,"C Real Estate Properties,LLC",2016,Attorney,1141601
"Unisouth,Inc.",Director,"Clement,Edward G",Attorney,"Lowndes,Drosdick",Doster,Kantor & Reed,"Inc.,2016"
"Unisouth,Inc.",Director,"Clement,Edward G",Attorney,"Summerland Eola Land,LLLP",2016,Attorney,1141601
"Unisouth,Inc.",Director,Paul W. Bryan II,Realtor,"Bryan Properties,Inc",2016,Realtor,1141601
"Unisouth,Inc.",Director,Paul W. Bryan II,Realtor,"Piney Island Ferns,Inc.",2016,Realtor,1141601
"Unisouth,Inc.",Director,Paul W. Bryan II,Realtor,"B & B Ferns,LLC",2016,Realtor,1141601
"Unisouth,Inc.",Director,Paul W. Bryan II,Realtor,"Tavares Regional Medical Group,LLC",2016,Realtor,1141601
"Unisouth,Inc.",Director,Paul W. Bryan II,Realtor,Bryan Rentals,2016,Realtor,1141601
"Unisouth,Inc.",Director,Catherine C. Hanson,Realtor,Catherine Hanson Real Estate,2016,Realtor,1141601
"Unisouth,Inc.",Director,Catherine C. Hanson,Realtor,"Hanson & Nipe,LLC",2016,Realtor,1141601
"Unisouth,Inc.",Director,Catherine C. Hanson,Realtor,"Garden Gate Real Estate,Inc.",2016,Realtor,1141601
"Unisouth,Inc.",Director,Catherine C. Hanson,Realtor,"CHRE,LLE",2016,Realtor,1141601
"Unisouth,Inc.",Director,Catherine C. Hanson,Realtor,"GGRE,Inc",2016,Realtor,1141601
"Unisouth,Inc.","Director,President & CEO",Gregory L. Nelson,,,2016,,1141601
"Unisouth,Inc.",Director,Lanny D. Husebo,Advertising & Public Relations,"Husebo Advertising & Public Relations,Inc.",2016,Advertising & Public Relations,1141601
"Unisouth,Inc.",Director,"Robert C,Jr. Granger",Construction & Development,"Granger-Carter Construction & Development,Inc",2016,Construction & Development,1141601
"Unisouth,Inc.",Director,"Robert C,Jr. Granger",Construction & Development,Ridge Outdoors U.S.A. Inc,2016,Construction & Development,1141601
"Unisouth,Inc.",Director,"Robert C,Jr. Granger",Construction & Development,"G & C Enterprises of Lake County,Inc.",2016,Construction & Development,1141601
"Unisouth,Inc.",Director,Daniel M. Andrews,Public Accountant,"Andrews & Miller,P.A.",2016,Public Accountant,1141601
"Unisouth,Inc.",Director,Daniel M. Andrews,Public Accountant,"Kairos Ventures,LLC",2016,Public Accountant,1141601
"Unisouth,Inc.",Director,Daniel M. Andrews,Public Accountant,"Andrews Real Estate Ventures,LLC",2016,Public Accountant,1141601
"Unisouth,Inc.",Director,Daniel M. Andrews,Public Accountant,"Kairos Real Estate Ventures,LLC",2016,Public Accountant,1141601
"Unisouth,Inc.",Director,Daniel M. Andrews,Public Accountant,Crippen & Company,2016,Public Accountant,1141601
"Unisouth,Inc.",S.VP/CFO/Secretary,Connie C. Frady,,,2016,,1141601
"Unisouth,Inc.",Executive Vice President,Robert P. Adrid,,,2016,,1141601
"Unisouth,Inc.",Senior Vice President,Gregory R. Lewis,,,2016,,1141601
"Unisouth,Inc.",Senior Vice President,Kenneth W. Carpenter,Treasurer,"G & C Enterprises of Lake County,Inc.",2016,,1141601
"Unisouth,Inc.",Senior Vice President,Michael Stephens,,,2016,,1141601
"Unisouth,Inc.",Senior Vice President,William S. Wonus,,,2016,,1141601
"Unisouth,Inc.",Director/ Chairman of the Board,"Clement,Edward G",Manager,"308 East 5th Ave.,LLC",2020,Attorney,
"Unisouth,Inc.",Director/ Chairman of the Board,"Clement,Edward G",Manager,"1503 Donnelly,LLC",2020,Attorney,
"Unisouth,Inc.",Director/ Chairman of the Board,"Clement,Edward G",Manager,"American Title Ins. Agency,LLC",2020,Attorney,
"Unisouth,Inc.",Director/ Chairman of the Board,"Clement,Edward G",Manager,"PC Equipment Leasing,LLC",2020,Attorney,
"Unisouth,Inc.",Director/ Chairman of the Board,"Clement,Edward G",Manager,"Canoe Creek Self Storage,LLC",2020,Attorney,
"Unisouth,Inc.",Director/ Chairman of the Board,"Clement,Edward G",Manager,"C Real Estate Properties,LLC",2020,Attorney,
"Unisouth,Inc.",Director/ Chairman of the Board,"Clement,Edward G",VP,"Lowndes,Drosdick",Doster,Kantor & Reed,"Inc.,2020"
"Unisouth,Inc.",Director/ Chairman of the Board,"Clement,Edward G",Owner,"Summerland Eola Land,LLLP",2020,Attorney,
"Unisouth,Inc.",Director,Paul W. Bryan II,Pres.,"Bryan Properties,Inc",2020,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan II,Part owner,"Piney Island Ferns,Inc.",2020,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan II,Part owner,"B & B Ferns,LLC",2020,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan II,Managing Member/Owner,"Tavares Regional Medical Group,LLC",2020,Realtor,
"Unisouth,Inc.",Director,Paul W. Bryan II,Managing Partner/Owner,Bryan Rentals,2020,Realtor,
