Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
Fidelity Southern Corporation,Director,"Rankin M. Smith,Jr",Partner,Rankovan LP,2015,Partstion Owner,
Fidelity Southern Corporation,Director,"Rankin M. Smith,Jr",Partner,RMS Investments LL.C,2015,Partstion Owner,
Fidelity Southern Corporation,Director,"Rankin M. Smith,Jr",Director,Archbold Medical Foundation,2015,Partstion Owner,
FIDELITY SOUTHERN CORPORATION,Director,David R. Bockel,Executive Director,Reserve Officers Association of America,2016,(Ret)Military,
FIDELITY SOUTHERN CORPORATION,Director,David R. Bockel,Vice Chairman,USO of Georgia,2016,(Ret)Military,
FIDELITY SOUTHERN CORPORATION,Director,David R. Bockel,President,"Bravo Victor Fund,Cobb Superior Courts Veteran's Court",2016,(Ret)Military,
FIDELITY SOUTHERN CORPORATION,Director,David R. Bockel,State Chairman,Georgia Employer Support of the Guard and Reserve,2016,(Ret)Military,
FIDELITY SOUTHERN CORPORATION,Director,David R. Bockel,Director,Greater Atlanta AUSA,2016,(Ret)Military,
FIDELITY SOUTHERN CORPORATION,Director,David R. Bockel,Director,Atlanta Vietnam Veteran's Business Association,2016,(Ret)Military,
FIDELITY SOUTHERN CORPORATION,Director,David R. Bockel,Chairman,Georgia Committee of Employer Support of the Guard and Reserve (ESGR),2016,(Ret)Military,
FIDELITY SOUTHERN CORPORATION,Director,David R. Bockel,Treasurer-Trustee,Episcoplal Medie Center,2016,(Ret)Military,
FIDELITY SOUTHERN CORPORATION,CFO,Stephen H. Brolly,Treasurer,Milton High School Orchestra Booster Club,2016,,
FIDELITY SOUTHERN CORPORATION,Vice President,David Buchanan,,,2016,,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,President,Choate Construction Co.,2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"MSC Holdings,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"MSC Ventures,LLLP",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Newcastle Properties,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Newcastle Properties Canton,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Newcastle Senior Living Marietta,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"NC Mulberry Two Apartments,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Huntsville Alabama Apartments,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"JM Investors,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"PEF Assisted Living Hamilton Mill,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"PEF Assisted Living Johns Creek,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,,"Beaucather Heights,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,,Beaucatcher Knoll,2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,,"PP Gaston Mall,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Newcastle Senior Living HM,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,,"Mulberry Realty Holdings,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,,"Northridge Plaza,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Newcastle Investment Fund,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"ROI Fund,INC.",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Mulberry at Godley Station Association,Inc.",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,,Shepherd Center Foundation,2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Newcastle Ardent Fund,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Mulberry Realty Holdings,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Northridge Plaza,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Newcastle Debt Fund,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Newcastle Alternative Investment Fund,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,Wm. Millard Choate,Managing Member,"Newcastle Land Crossville,LLC",2016,Construction,
FIDELITY SOUTHERN CORPORATION,Director,"Donald A. Harp,Jr.",Trustee,Young Harris College,2016,Minister,
FIDELITY SOUTHERN CORPORATION,Director,"Donald A. Harp,Jr.",Board of Advisors,YMCA of Georgia,2016,Minister,
FIDELITY SOUTHERN CORPORATION,Director,"Donald A. Harp,Jr.",Board of Advisors,Winship Cancer Center,2016,Minister,
FIDELITY SOUTHERN CORPORATION,Director,"Donald A. Harp,Jr.",Chairman,Rollins School,2016,Minister,
FIDELITY SOUTHERN CORPORATION,Director,Kevin S. King,Director,High Point Civic Association,2016,Law,
FIDELITY SOUTHERN CORPORATION,Director,Kevin S. King,Director,"Sandy Springs Hospitality and Tourism,Inc.",2016,Law,
FIDELITY SOUTHERN CORPORATION,Director,Kevin S. King,Director,"Omega Alpha Chapter House Corporation of Pi Lambda Phi,Inc.",2016,Law,
FIDELITY SOUTHERN CORPORATION,Director,"William C. Lankford,Jr.",Member,"Moore Stephens Tiller,LLC",2016,Accounting,
FIDELITY SOUTHERN CORPORATION,Director,"William C. Lankford,Jr.",Member,"Lankford Manor,LLC",2016,Accounting,
FIDELITY SOUTHERN CORPORATION,Director,"William C. Lankford,Jr.",Member,"Gun Range Investors,LLC",2016,Accounting,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Chairman,Trinity Apex,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Charirman,Trinity Finance,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Chairman,BAC Properties Partnership LLP,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Trustee,Karina L. Miller Trust UW,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",,"Berlin American Co.,LLC",2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Director,"Interface,Inc.",2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Director,"American Software,Inc.",2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Board of Governors,Florida State University College of Business,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Board of Advisors,Michael C. Carlos Museum,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Board of Advisors,State Botanical Garden of GA,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Board of Advisors,Vanderbilt Law National Council,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Board Member,Atlanta USO,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Director,Buckhead Coalition,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Director,Atlanta Opera,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Advisory Board Member,Shepherd Center,2016,,
FIDELITY SOUTHERN CORPORATION,Chairman & CEO,"James B. Miller,Jr.",Lifetime Honorary Board Member,Frazer Center,2016,,
FIDELITY SOUTHERN CORPORATION,Director,"H. Palmer Proctor,Jr.",Managing Partner,"Brevard Holdings,LLC",2016,,
FIDELITY SOUTHERN CORPORATION,Director,"H. Palmer Proctor,Jr.",Managing Partner,Rushing Brook Properties,2016,,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",President,Toco Development Inc.,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Controlling Manager,WCS Investment Partnership LLLP,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Member,Eastpark 78 LLC,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",President,"Toco Hill,Inc.",2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",President,"Worthwood,Inc.",2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Member,Lost River Partners Tenancy-In Common,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Partner,CDH Properties,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",President,"Plant Improvement Co,Inc.",2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Partner,Clybel Tenancy-in-Common,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Vice President,Shepherd Construction Company,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Partner,Jasper Tenancy-in-Common,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Managing Member,"Lost River Partners,LLC",2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Partner,"Vinings Walk,LLC",2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Partner,Briarcliff Properties,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Partner,Granite Quarry Properties,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Partner,Breckenridge Tenants In Common,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Member,"Lost River Associates,LLC",2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Partner,RTIC 2011,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Trustee,Toco Hill Retirement Trust,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Secretary-Treasurer,Rogers Bridge Co. Inc.,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Partner,"Investment Unlimited,LLC",2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Board Member,Shepherd Center,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Trustee,Shepherd Foundation,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Board Member,GA Public Policy Fountation,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Board Member,GA Highway Contractors,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Trustee,Richard Russell Foundation,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Trustee,Seda Vale Foundation,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Board Member,GA Asphalt Association,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Trustee,Camp Sunshine,2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"W. Clyde Shepherd,III",Partner,"Rock Mill 400,LP",2016,Construction & Real Estate,
FIDELITY SOUTHERN CORPORATION,Director,"Rankin M. Smith,Jr.",Partner,Rankin Investments LP,2016,Private Investor,
FIDELITY SOUTHERN CORPORATION,Director,"Rankin M. Smith,Jr.",Partner,RMS Investments LLC,2016,Private Investor,
FIDELITY SOUTHERN CORPORATION,Director,"Rankin M. Smith,Jr.",Director,Archbold Medical Foundation,2016,Private Investor,
FIDELITY SOUTHERN CORPORATION,Director,"Rankin M. Smith,Jr.","Member,Board of Advisors",The Farmers & Merchants Bank,2016,Private Investor,
FIDELITY SOUTHERN CORPORATION,Director,"Rankin M. Smith,Jr.",Trusteee,Thomas University,2016,Private Investor,
FIDELITY SOUTHERN CORPORATION,,"BlackRock,Inc",,,2016,,
"First Commerce Bancorp,Inc.",Director & Chairman,William B. Marsh,,B&C Property Group,2020,,
"First Commerce Bancorp,Inc.",Director & Board President/CEO,Robert E. Wiles Jr.,,,2020,,
"First Commerce Bancorp,Inc.",Director,David Kennedy,Owner,Southern Carton Co Inc,2020,Manufacturing-Southern Carton Co Inc,
"First Commerce Bancorp,Inc.",Director,"James L. Russell,Jr.",Agent,Russell Realty,2020,Business Owner/Real Estate Agent,
"First Commerce Bancorp,Inc.",Director,"James L. Russell,Jr.",Agent,Russell Car Washes,2020,Business Owner/Real Estate Agent,
"First Commerce Bancorp,Inc.",Director,Jason Jent,Owner,David Jent Realty & Auction,2020,Business Owner/Real Estate Agent,
"First Commerce Bancorp,Inc.",Director,Jason Jent,Owner,Jent & Huey,2020,Business Owner/Real Estate Agent,
"First Commerce Bancorp,Inc.",Director,Jason Jent,Owner,Jent Huey RichardsonTietgens Partnership,2020,Business Owner/Real Estate Agent,
"First Commerce Bancorp,Inc.",Director,Jason Jent,Owner,Jent Properties,2020,Business Owner/Real Estate Agent,
"First Commerce Bancorp,Inc.",Director,Jason Jent,Owner,"Jason Jent,Mark Jent","& Laura Jent,2020",Business Owner/Real Estate Agent,
"First Commerce Bancorp,Inc.",Director,Jason Jent,Owner,"Jent,Jent & Richardson",2020,Business Owner/Real Estate Agent,
"First Commerce Bancorp,Inc.",Director,Jason Jent,Owner,Jent & Richardson,2020,Business Owner/Real Estate Agent,
"First Commerce Bancorp,Inc.",Director,Jason Jent,Owner,"Jent,Moore","Huey,2020",Business Owner/Real Estate Agent,
"First Commerce Bancorp,Inc.",Director,Phyllis L. Brown,CEO,Medical Center,2020,Business Administrator,
"First Commerce Bancorp,Inc.",Director,Luke T. Buckley,,,2020,,
"First Commerce Bancorp,Inc.",Director,Catherine Lee Bussart,Judge,Marshall County General Sessions,2020,Judge,
"First Commerce Bancorp,Inc.",Director,John C Marsh,,,2020,Retired/Real Estate Investor,
"First Commerce Bancorp,Inc.",Officer,Tiffany Allen,,,2020,,
"First Commerce Bancorp,Inc.",Senior Vice President-Executive Officer,Kristen Gold,,,2020,,
FBC Bancorp,Inc,Director,R. Van Bogan,Chairman,Florida Bank of Commerce,2014,Banker
FBC Bancorp,Inc,,Michael Coleman,Managing President,Cool-Lake,LLC,2014
FBC Bancorp,Inc,,Bjornar Hermansen,,Hermansen Group Invesdtments,LLC,2014
FBC Bancorp,Inc,Director,President & CEO,Dana Kilborne,President & CEO,Florida Bank of Commerce,2014
FBC Bancorp,Inc,,Malcolm Kirschenbaum,,EKS Inc.,2014,Investor
FBC Bancorp,Inc,Director,Frederick W. Leonhardt,Attorney,Gray Robinson P.A.,G.K. Aviation,Inc.
FBC Bancorp,Inc,Director,Sal A. (Joe) Nunziata,CEO,FBC Mortgage,Nunziata Holdings,2014
FBC Bancorp,Inc,Director,Sal A. (Joe) Nunziata,CEO,FBC Mortgage,NVB Corp,2014
FBC Bancorp,Inc,Director,Sal A. (Joe) Nunziata,CEO,FBC Mortgage,RJ Investing,2014
FBC Bancorp,Inc,Director,Sal A. (Joe) Nunziata,CEO,FBC Mortgage,Vanz LLC,2014
FBC Bancorp,Inc,Director,Sal A. (Joe) Nunziata,CEO,FBC Mortgage,Appraisal Marketing,2014
FBC Bancorp,Inc,Director,Sal A. (Joe) Nunziata,CEO,FBC Mortgage,Inlet Marketing,LLRE
FBC Bancorp,Inc,Director,William S. Orosz,,Hanover Capital Partners,LLC,2014
FBC Bancorp,Inc,Director,William S. Orosz,,Cambridge Homes,2014,Residential Construction
FBC Bancorp,Inc,Director,William S. Orosz,,Cambridge Development,2014,Residential Construction
FBC Bancorp,Inc,,Philip Tasker,,WJO Family Investments,LLLP,2014
FBC Bancorp,Inc,Director,Ernest M. Wilding,President,FAS Windows & Doors,2014,Anderson Windows & Doors franchisee
"First Columbia Bancorp,Inc.",Director,Gordon P. Summers,Manager,,2014,Attorney at Law,
"First Columbia Bancorp,Inc.",Director,Gordon P. Summers,Co-Manager,,2014,Attorney at Law,
"First Columbia Bancorp,Inc.",CEO President,KC Trowell,,,2014,,
"First Columbia Bancorp,Inc.",Director,Jenny Drawdy,Chief Financial Officer,S & S Food Stores,2014,Chief Financial Officer,
"First Columbia Bancorp,Inc.",Director,Jenny Drawdy,President,S & S Food Stores,2014,Chief Financial Officer,
"First Columbia Bancorp,Inc.",Director,Jenny Drawdy,Managing Member,S & S Food Stores,2014,Chief Financial Officer,
"First Columbia Bancorp,Inc.",Director,Michael Collins,President & Owner,C&G Manufactured Homes,2014,Owner Manufactured Homes,
"First Columbia Bancorp,Inc.",Director,"Dr. Ronald Foreman,(",President & Owner,North Florida Eye Care,2014,Owner Eye Care Center,
"First Columbia Bancorp,Inc.",Director,Norbie Ronsonet,President & Owner,Ronsonet Bulck - GMC,2014,Owner Automobile Dealership,
"First Columbia Bancorp,Inc.",Vice Chairman,Richard Johnson,Owner/Managing Member,Shields & Johnson CPA's,2014,CPA,
"First Columbia Bancorp,Inc.",Director,Richard Johnson,Owner/Managing Member,Shields & Johnson CPA's,2014,CPA,
"First Columbia Bancorp,Inc.",Director,S. Lester Scaff,President,,2014,Owner Convenience Stores,
"First Columbia Bancorp,Inc.",Chairman,S. Lester Scaff,President,,2014,Owner Convenience Stores,
"First Columbia Bancorp,Inc.",Director,S. Lester Scaff,Director,,2014,Owner Convenience Stores,
"First Columbia Bancorp,Inc.",Chairman,S. Lester Scaff,Director,,2014,Owner Convenience Stores,
"Century Bancorp,Inc.",Director,Victor D. Bayne,President,Bayne's Army Store,2014,Retail Sporting Goods,2043850
"Century Bancorp,Inc.",Director,T. Chris Boyd,EVP/Mng Member,"American Tank Maintenance,LLC",2014,Municipal Water Storage Maintenance,2043850
"Century Bancorp,Inc.",Director/ President/CEO,Chatfield S. Daniel,,,2014,,2043850
"Century Bancorp,Inc.",Director,Larry R. Garrett,President/CEO,G&S Gas Service Inc,2014,Propane Retail,2043850
"Century Bancorp,Inc.",Director/EVP,"James R. Ivey,Jr.",,,2014,,2043850
"Century Bancorp,Inc.",Director,Harold D. Mason,CEO (both),Mason Sales Co.,2014,Industrial Sales,2043850
"Century Bancorp,Inc.",Director,Harold D. Mason,CEO (both),M&J Saw Co.,2014,Industrial Sales,2043850
"Century Bancorp,Inc.",Director,C. Steve McQuaig,President,Family Eye Care Associates,2014,Ophthalmology Practice,2043850
"Century Bancorp,Inc.",Director/SrVP,Cheryl P. Pounds,,,2014,,2043850
"Century Bancorp,Inc.",Chairman,Dudley C. Rowe,,,2014,,2043850
"Century Bancorp,Inc.",Director,Patricia B. Thompson,,,2014,,2043850
"Century Bancorp,Inc.",Director,Carole M. Walker,,,2014,,2043850
"Community Southern Holdings,Inc.",Director,Kenneth H. Compton,President/CEO,"Comptn,Kane & Associates",2014,Wealth Management,
