Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year
"CapStar Financial Holdings,Inc""""",Director,Sam B. DeVane,Director,n/a,2023
"CapStar Financial Holdings,Inc""""",Director,"Valora S. Gurganious,",Partner,"Doctors Management,LLC""""",2023
"CapStar Financial Holdings,Inc""""",Director,Joelle J. Phillips,President-AT&T Tennessee,n/a,2023
"CapStar Financial Holdings,Inc""""",n/a,Michael J. Fowler,Chief Financial Officer,n/a,2023
"CapStar Financial Holdings,Inc""""",n/a,Kevin L. Lambert,Chief Credit Officer,n/a,2023
"CapStar Financial Holdings,Inc""""",n/a,Kenneth E. Webb,Chief Operations Officer,n/a,2023
"CapStar Financial Holdings,Inc""""",n/a,Alison Jefferson,Controller and Principal Accounting Officer,n/a,2023
Capstone Bank,Chairman of the Board,"Brackin,Julian B.""""",Director,"President,Brackin""",McGriff & Johnson
Capstone Bank,Director,"Fitts,Lewis F.""""",Director,"Manager,Compliant Systems and Design""""",2015
Capstone Bank,Secretary & Director,"Kuhn,Robert W.""","Jr."",President","CEO & Director"",n/a""",2015
Capstone Bank,Director,"Bumpers,Carol""""",Director,"Manager & Sec/Treas,Bumpers Oil Co.""","LLC"",2015"""
Capstone Bank,Director,"Campbell,Joe""""",Director,"Agent,Allstate Insurance""""",2015
Capstone Bank,Director,"Corder,Brock""""",Director,"President,The Builders Group""""",2015
Capstone Bank,Director,"Ellis,Richard""","Jr."",Director""","Ellis Holding,LLC""""",2015
Capstone Bank,Director,"Glover,Matt""""",Director,Easygoers,2015
Capstone Bank,Director,"Moody,William D.""""",Director,"Alpha Development Group,Inc.""""",2015
Capstone Bank,Director,"Murdock,John""""",President,"Greek Resource Services,Inc.""""",2015
Capstone Bank,Director,"Reilly,Brent""""",President and CEP,Randall-Reilly,2015
Capstone Bank,Director,"Robertson,Sue""""",Director,n/a,2015
Capstone Bank,Director,"Saban,Terry L.""""",Director,"Managing Member,TLS""","LLC"",2015"""
Capstone Bank,Director,"Tucker,Steven B.""""",Director,"President,Barnett Transportation""","Inc."",2015"""
Capstone Bank,Director,"Tutt,Walter V.""""",Director,"Member,BTI Real Estate""","LLC"",2015"""
Capstone Bank,Director,"Wicks,J. Beau""""",Director,"Owner,Southeast Logistics""","Inc."",2015"""
Capstone Bank,Director,"Reddy,Adisesha B.""""",Director,"President,Gastrocare P.C.""""",2015
Capstone Bank,Director,"Thurber,Robert C.""""",Director,"Board of Directors,Tyson Foods""""",2015
CARVER FINANCIAL CORPORATION,Director & Chairman,Robert E. James,Director & President,See Attachment A,2015
CARVER FINANCIAL CORPORATION,n/a,Karlene E. Farabee,n/a,N/A,2015
CARVER FINANCIAL CORPORATION,Director,E. Bruce Adams,Director,None,2015
CARVER FINANCIAL CORPORATION,Director,"William E. Stiles,Sr.""""",Director,"Century Investors,Ltd.""""",2015
CARVER FINANCIAL CORPORATION,n/a,David L. Douse,Director,"Springfield Properties,LLC - 100%""""",2015
CARVER FINANCIAL CORPORATION,n/a,Edward G. Miller,Director,None,2015
CARVER FINANCIAL CORPORATION,Director,"Robert E. James,II""""",Director,See Attachment B,2015
CARVER FINANCIAL CORPORATION,Director & Chairman,Robert E. James,Director & President,Carver State Bank,2016
CARVER FINANCIAL CORPORATION,n/a,Karlene E. Farabee,n/a,n/a,2016
CARVER FINANCIAL CORPORATION,Director,E. Bruce Adams,Director,Carver State Bank,2016
CARVER FINANCIAL CORPORATION,Director,"William E. Stiles,Sr.""""",Director,Carver State Bank,2016
CARVER FINANCIAL CORPORATION,Director,David L. Douse,Director,Carver State Bank,2016
CARVER FINANCIAL CORPORATION,Director,Edward G. Miller,Director,Carver State Bank,2016
CARVER FINANCIAL CORPORATION,Director,"Robert E. James,II""""",Director,Carver State Bank,2016
CARVER FINANCIAL CORPORATION,Director & Chairman,Robert E. James,Director & President,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,n/a,Karlene E. Farabee,n/a,n/a,2017
CARVER FINANCIAL CORPORATION,Director,E. Bruce Adams,Director,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,Director,"William E. Stiles,Sr.""""",Director,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,Director,David L. Douse,Director,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,Director,Edward G. Miller,Director,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,Director,"Robert E. James,II""""",Director,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,Director & Chairman,Robert E. James,Director & President,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,n/a,Karlene E. Farabee,n/a,n/a,2017
CARVER FINANCIAL CORPORATION,Director,E. Bruce Adams,Director,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,Director,"William E. Stiles,Sr.""""",Director,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,Director,David L. Douse,Director,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,Director,Edward G. Miller,Director,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,Director,"Robert E. James,II""""",Director,Carver State Bank,2017
CARVER FINANCIAL CORPORATION,Director & Chairman,Robert E. James,Director & President,See Attachment A,2019
CARVER FINANCIAL CORPORATION,Director,E. Bruce Adams,Director,Adams Funeral Services,2019
CARVER FINANCIAL CORPORATION,Director,Cathy P. Hill,Director,The Plummer-Hill Group LLC,2019
CARVER FINANCIAL CORPORATION,Director,"William E. Stiles,Sr.""""",Director,"Century Investors,Ltd.""""",2019
CARVER FINANCIAL CORPORATION,Director,"Robert E. James,II""""",Director,See Attachment B,2019
CARVER FINANCIAL CORPORATION,Director,Edward G. Miller,Director,n/a,2019
CARVER FINANCIAL CORPORATION,Director,Da'Henri R. Thurmond,Director,St. Paul C.M.E. Church,2019
CARVER FINANCIAL CORPORATION,Director & Chairman,Robert E. James,Director & President,See Attachment A,2020
CARVER FINANCIAL CORPORATION,Director,E. Bruce Adams,Director,Funeral Home Director & Owner,2020
CARVER FINANCIAL CORPORATION,Director,Cathy P. Hill,Director,President - The Plummer-Hill Group LLC,2020
CARVER FINANCIAL CORPORATION,Director,"William E. Stiles,Sr.""""",Director,"General Partner - Century Investors,Ltd.""""",2020
CARVER FINANCIAL CORPORATION,Director,"Robert E. James,II""""",Director,See Attachment B,2020
CARVER FINANCIAL CORPORATION,Director,Edward G. Miller,Director,n/a,2020
CARVER FINANCIAL CORPORATION,Director,Da'Henri R. Thurmond,Director,Senior Pastor- St. Paul C.M.Ε. Church,2020
CARVER FINANCIAL CORPORATION,Senior Vice President,John L. Turner,Chief Operating Officer Senior Vice President,JLS & Associates,2020
CARVER FINANCIAL CORPORATION,Director & Chairman,Robert E. James,Director & President,Carver State Bank,2021
CARVER FINANCIAL CORPORATION,Director,E. Bruce Adams,Lead Director,Carver State Bank,2021
CARVER FINANCIAL CORPORATION,Director,Cathy P. Hill,Director,Carver State Bank,2021
CARVER FINANCIAL CORPORATION,Director & President,"Robert E. James,II""""",Director & Executive Vice President,Carver State Bank,2021
CARVER FINANCIAL CORPORATION,Director,Edward G. Miller,Director,Carver State Bank,2021
CARVER FINANCIAL CORPORATION,Director,Da'Henri R. Thurmond,Director,Carver State Bank,2021
CARVER FINANCIAL CORPORATION,Senior Vice President,John L. Turner,Chief Operating Officer,Carver State Bank,2021
CARVER FINANCIAL CORPORATION,Director & Chairman,Robert E. James,Director & President,Carver State Bank,2022
CARVER FINANCIAL CORPORATION,Director,E. Bruce Adams,Lead Director,Carver State Bank,2022
CARVER FINANCIAL CORPORATION,Director,Cathy P. Hill,Director,Carver State Bank,2022
CARVER FINANCIAL CORPORATION,Director & President,"Robert E. James,II""""",Director & Executive Vice President,Carver State Bank,2022
CARVER FINANCIAL CORPORATION,Director,Edward G. Miller,Director,Carver State Bank,2022
CARVER FINANCIAL CORPORATION,Director,Da'Henri R. Thurmond,Director,Carver State Bank,2022
CARVER FINANCIAL CORPORATION,Senior Vice President,John L. Turner,Chief Operating Officer,Carver State Bank,2022
CARVER FINANCIAL CORPORATION,Vice President,Kenneth J. Rance,Chief Operating Officer,n/a,2022
"Alamerica BancCorp,Inc.""""",Director,Jacqueline Anderson-Smith,Alamerica Bank Board Chair,Jefferson County Board Chair,2022
"Alamerica BancCorp,Inc.""""",Director,Michael D. Miles,Alamerica Bank Director,Jefferson County Sheriff's Dept,2022
"Alamerica BancCorp,Inc.""""",Director,Robert E. James,Alamerica Bank Director,Carver State Bank,2022
"Alamerica BancCorp,Inc.""""",Director,"Robert E. James,II""""",Alamerica Bank Director,Carver Financial Corp,2022
"Alamerica BancCorp,Inc.""""",Secretary/Treasurer,Kent McGriff,Alamerica Bank Senior VP/CFO,n/a,2022
Carver Financial Corporation,Director & Chairman,Robert E. James,Director & President,Carver State Bank,2023
Carver Financial Corporation,Director,E. Bruce Adams,Lead Director,Carver State Bank,2023
Carver Financial Corporation,Director,Cathy P. Hill,Director,Carver State Bank,2023
Carver Financial Corporation,Director & President,"Robert E. James,II""""",Director & Executive Vice President,Carver State Bank,2023
Carver Financial Corporation,Director,Edward G. Miller,Director,Carver State Bank,2023
Carver Financial Corporation,Director,Da'Henri R. Thurmond,Director,Carver State Bank,2023
Carver Financial Corporation,Bank CEO,Jason A. Eppenger,n/a,"Eppenger,LLC""""",2023
Carver Financial Corporation,Bank Chief Operating Officer & Senior Vice President,John L. Turner,Chief Operating Officer Senior Vice President,Carver State Bank,2023
Carver Financial Corporation,Consultant,Kenneth J. Rance,Chief Operating Officer,The Rance Group,2023
Alamerica BancCorp,Director,Jacqueline Anderson-Smith,Director,Alamerica Bank,2023
Alamerica BancCorp,Director,Jason A. Eppenger,Director,Alamerica Bank,2023
Alamerica BancCorp,Director,Michael D. Miles,Director,Alamerica Bank,2023
Alamerica BancCorp,Vice Chair,Robert E. James,Director,Alamerica Bank,2023
Alamerica BancCorp,n/a,"Robert E. James,II""""",Director,Alamerica Bank,2023
Alamerica BancCorp,n/a,Kent McGriff,n/a,Alamerica Bank,2023
"Catalyst Bancorp,Inc.""""",Chairman of the Board,Todd A. Kidder,Chairman of the Board of Directors,Louisiana State Dept. of Transportation,2021
"Catalyst Bancorp,Inc.""""",Director,Ted D. Bellard,Director,"Targil,Inc.""""",2021
"Catalyst Bancorp,Inc.""""",Director,Kirk E. Kleiser,Director,"K&G on the Geaux,LLC""""",2021
"Catalyst Bancorp,Inc.""""",Director,Frederick L. Lafleur,Director,"Savoie's Sausage & Food Products,Inc.""""",2021
"Catalyst Bancorp,Inc.""""",Director,Craig C. LeBouef,Director,"Going,Sebastien""",Fisher & LeBouef
"Catalyst Bancorp,Inc.""""",Director,Matthew I. Scruggins,Director,St. Landry Parish School System,2021
"Catalyst Bancorp,Inc.""""","Director,President & CEO""""",Joseph B. Zanco,"Director,President & CEO""""",n/a,2021
"Catalyst Bancorp,Inc.""""",Chief Financial Officer,Jutta Codori,Senior Vice President & Chief Financial Officer,n/a,2021
"Catalyst Bancorp,Inc.""""",n/a,Simone S. Perry,Senior Vice President & Chief Credit Officer,n/a,2021
"Catalyst Bancorp,Inc.""""",n/a,Amanda B. Quebedeaux,Vice President & Director of Operations,n/a,2021
"Catalyst Bancorp,Inc.""""",Chairman of the Board of Directors,Todd A. Kidder,Chairman of the Board of Directors,Catalyst Bank,2022
"Catalyst Bancorp,Inc.""""",Director,Ted D. Bellard,Director,Catalyst Bank,2022
"Catalyst Bancorp,Inc.""""",Director,Kirk E. Kleiser,Director,Catalyst Bank,2022
"Catalyst Bancorp,Inc.""""",Director,Frederick L. Lafleur,Director,Catalyst Bank,2022
"Catalyst Bancorp,Inc.""""",Director,Craig C. LeBouef,Director,Catalyst Bank,2022
"Catalyst Bancorp,Inc.""""",Director,Matthew I. Scruggins,Director,Catalyst Bank,2022
"Catalyst Bancorp,Inc.""""","Director,President & CEO""""",Joseph B. Zanco,"Director,President & CEO""""",Catalyst Bank,2022
"Catalyst Bancorp,Inc.""""",Chief Financial Officer,Jacques Bourque,Vice President & Chief Financial Officer,Catalyst Bank,2022
"Catalyst Bancorp,Inc.""""",n/a,Simone S. Perry,Senior Vice President & Chief Credit Officer,Catalyst Bank,2022
"Catalyst Bancorp,Inc.""""",n/a,Amanda B. Quebedeaux,Senior Vice President & Director of Operations,Catalyst Bank,2022
"Catalyst Bancorp,Inc.""""",Chairman of the Board of Directors,Todd A. Kidder,Chairman of the Board of Directors,Catalyst Bank,2023
"Catalyst Bancorp,Inc.""""",Director,Ted D. Bellard,Director,Catalyst Bank,2023
"Catalyst Bancorp,Inc.""""",Director,Kirk E. Kleiser,Director,Catalyst Bank,2023
"Catalyst Bancorp,Inc.""""",Director,Frederick L. Lafleur,Director,Catalyst Bank,2023
"Catalyst Bancorp,Inc.""""",Director,Craig C. LeBouef,Director,Catalyst Bank,2023
"Catalyst Bancorp,Inc.""""",Director,Matthew L. Scruggins,Director,Catalyst Bank,2023
"Catalyst Bancorp,Inc.""""","Director,President & CEO""""",Joseph B. Zanco,"Director,President & CEO""""",Catalyst Bank,2023
"Catalyst Bancorp,Inc.""""",Chief Financial Officer,Jacques Bourque,Vice President & Chief Financial Officer,Catalyst Bank,2023
"Catalyst Bancorp,Inc.""""",n/a,Amanda B. Quebedeaux,Senior Vice President & Director of Operations,Catalyst Bank,2023
"Catalyst Bancorp,Inc.""""",n/a,Don P. Ledet,Senior Vice President & Chief Risk Officer,Catalyst Bank,2023
"Catoosa Bancshares,Inc.""""","Chairman,President and Director""""","Joseph M. Haskins,M.D.""""","Chairman,CEO and Director""""",n/a,2016
"Catoosa Bancshares,Inc.""""","Secretary,Director""""",Rebecca A. Haskins,Director,n/a,2016
"Catoosa Bancshares,Inc.""""","Vice Chairman,Vice Pres. Director""""","A. Russell Friberg,Jr.""""","Vice Chairman,Director""""","Heritage Funeral Home,LP Consultant""""",2016
"Catoosa Bancshares,Inc.""""","Chairman,President and Director""""","Joseph M. Haskins,M.D.""""","Chairman,CEO and Director""""",n/a,2016
"Catoosa Bancshares,Inc.""""","Secretary,Director""""",Rebecca A. Haskins,Director,n/a,2016
"Catoosa Bancshares,Inc.""""","Chairman,President and Director""""","Joseph M. Haskins,M.D.""""","Chairman,CEO and Director""""",n/a,2016
"Catoosa Bancshares,Inc.""""","Secretary,Director""""",Rebecca A. Haskins,Director,n/a,2016
"CBA Bankshares,Inc.""""",Director,Jefferson C. Alexander,President,"Georgia Forest Products,Inc.""""",2020
"CBA Bankshares,Inc.""""",Director,Jefferson C. Alexander,President,Sumter Trucking Co.,2020
"CBA Bankshares,Inc.""""",Director,"James R. Buchanan,Jr.""""","Vice President,Secretary & Treasurer""""","Buchanan Farms,Inc.""""",2020
"CBA Bankshares,Inc.""""",Director,Ben F. Easterlin IV,n/a,n/a,2020
"CBA Bankshares,Inc.""""",n/a,Tommye B. Easterlin,n/a,n/a,2020
"CBA Bankshares,Inc.""""",Director and Chairman,M. Ronald Greer,Owner,Americus Realty Inc.,2020
"CBA Bankshares,Inc.""""",Director,J. Wade Halstead,n/a,n/a,2020
"CBA Bankshares,Inc.""""",Director and Secretary,Robert Joseph Hooks,n/a,"Hooks Brothers Farm,LLC""""",2020
"CBA Bankshares,Inc.""""",Director,"George M. Peagler,Jr.""""",n/a,n/a,2020
"CBA Bankshares,Inc.""""",n/a,David P. Perry,President,Perry Bros. Logistics,2020
"CBA Bankshares,Inc.""""",n/a,David P. Perry,Managing Member,Perry Bros. Aviation Fuels. LLC,2020
"CBA Bankshares,Inc.""""",n/a,David P. Perry,Vice President,"Five Points Services,Inc.""""",2020
"CBA Bankshares,Inc.""""",n/a,David P. Perry,n/a,Dozers.com LLC,2020
"CBA Bankshares,Inc.""""",Director,"William S. Perry,Jr.""""",President,"Perry Bros. Oil Co.,Inc.""""",2020
"CBA Bankshares,Inc.""""",Director,"William S. Perry,Jr.""""",Vice President,Perry Bros. Logistics,2020
"CBA Bankshares,Inc.""""",Director,"William S. Perry,Jr.""""",Managing Member,Perry Bros. Aviation Fuels. LLC,2020
"CBA Bankshares,Inc.""""",Director,"William S. Perry,Jr.""""",President,"Five Points Services,Inc.""""",2020
"CBA Bankshares,Inc.""""",Director,"William S. Perry,Jr.""""",Managing Member,Dozers.com LLC,2020
"CBA Bankshares,Inc.""""",n/a,Jennifer P. Buford,n/a,n/a,2020
"CBA Bankshares,Inc.""""",Director,Louis A. Riccardi,President,Louis A. Riccardi DDS PC,2020
"CBA Bankshares,Inc.""""",Director,"Russell Thomas,Jr.""""",President,"Thomas Farms,Inc.""""",2020
"CBA Bankshares,Inc.""""",Director,William M. Easterlin III,General Manager,Easterlin Pecan Co.,2020
"CBA Bankshares,Inc.""""",Director and President,Richard A. Whaley,President and CEO,Citizens Bank of Americus,2020
